Transaction_ID,Customer_ID,Product_ID,Store_ID,Quantity,Price_per_unit,Discount,Transaction_Date,Payment_Method,Customer_Age,Customer_Gender,State,ZIP_Code,Product_Category,Loyalty_Card_Status,Review_Rating
TID000213,CUST3296,PROD578,STORE95,,184.4,10.0,2022-04-01,,60.0,,Texas,,Electronics,Active,
TID000214,CUST7912,PROD323,STORE13,1.0,199.52,5.0,2023-01-10,Gift Card,26.0,,New York,33101,Furniture,Inactive,3.0
TID000215,CUST4006,PROD308,STORE26,5.0,472.98,,2022-04-30,Debit Card,,,Texas,90210,Groceries,,3.0
TID000216,CUST5563,PROD177,STORE82,2.0,36.0,15.0,2023-08-07,,,,Florida,33101,Furniture,Expired,4.0
TID000217,CUST8579,PROD524,STORE49,,158.11,5.0,2022-10-09,Gift Card,50.0,Male,California,73301,Groceries,Expired,4.0
TID000218,CUST5092,PROD843,STORE81,,39.62,10.0,2023-05-25,Cash,,Male,,33101,Furniture,Inactive,
TID000219,CUST2235,PROD618,STORE43,4.0,152.16,5.0,2022-11-10,Cash,24.0,Male,New York,90210,Clothing,Expired,1.0
TID000220,CUST8260,PROD816,STORE84,3.0,55.32,,2022-05-22,Gift Card,31.0,Female,Florida,,Clothing,Expired,1.0
TID000221,CUST2604,PROD134,STORE47,,296.71,20.0,2023-06-24,Credit Card,42.0,Female,New York,90210,Electronics,Expired,
TID000222,CUST1828,PROD507,STORE34,5.0,282.66,0.0,2023-06-15,Credit Card,35.0,Female,,10001,,Expired,1.0
TID000223,CUST9856,PROD511,STORE95,3.0,350.94,0.0,2022-05-03,Gift Card,,,,10001,,,3.0
TID000224,CUST1241,PROD405,STORE42,1.0,157.81,5.0,2022-02-10,Cash,,,Texas,73301,Groceries,Expired,2.0
TID000225,CUST2528,PROD847,STORE50,4.0,483.78,5.0,2023-12-20,Gift Card,,,Texas,90210,Groceries,Active,
TID000226,CUST4872,PROD589,STORE68,2.0,187.13,10.0,2022-02-10,Cash,59.0,,California,33101,Groceries,Inactive,1.0
TID000227,CUST3724,PROD128,STORE71,2.0,356.61,,2023-02-24,Debit Card,20.0,Female,California,,Clothing,Expired,5.0
TID000228,CUST7658,PROD921,STORE62,4.0,105.06,,2022-09-12,Debit Card,,,New York,73301,Groceries,Inactive,5.0
TID000229,CUST8956,PROD553,STORE60,,460.38,5.0,2023-08-16,Gift Card,,Male,New York,,Groceries,Active,4.0
TID000230,CUST8886,PROD103,STORE19,4.0,56.14,,2022-08-23,Gift Card,44.0,,,90210,,,4.0
TID000231,CUST4502,PROD312,STORE40,4.0,464.05,15.0,2023-09-02,,,Male,California,33101,Groceries,Active,
TID000232,CUST7570,PROD671,STORE79,3.0,131.52,20.0,2023-09-21,Gift Card,59.0,Male,California,73301,Electronics,,3.0
TID000233,CUST1960,PROD470,STORE78,5.0,480.74,10.0,2022-06-25,Gift Card,43.0,Male,California,33101,Electronics,,2.0
TID000234,CUST3697,PROD153,STORE65,1.0,97.76,15.0,2022-02-19,Gift Card,,,California,73301,Clothing,Active,3.0
TID000235,CUST7209,PROD343,STORE53,3.0,443.68,10.0,2022-03-30,Gift Card,,Male,California,33101,Clothing,Inactive,1.0
TID000236,CUST1035,PROD487,STORE90,2.0,10.89,10.0,2022-06-24,Gift Card,,Male,New York,,Furniture,,3.0
TID000237,CUST7396,PROD916,STORE53,1.0,270.75,20.0,2023-10-28,Debit Card,56.0,Female,New York,90210,Furniture,Expired,2.0
TID000238,CUST5345,PROD135,STORE12,2.0,315.74,10.0,2023-05-02,Gift Card,,Male,California,90210,,Active,3.0
TID000239,CUST8454,PROD443,STORE14,4.0,382.79,10.0,2023-05-06,Debit Card,,Female,Florida,73301,Furniture,Inactive,4.0
TID000240,CUST5673,PROD729,STORE84,3.0,429.57,10.0,2023-02-28,Debit Card,54.0,Female,Texas,73301,Electronics,Expired,4.0
TID000241,CUST7930,PROD420,STORE21,1.0,255.69,0.0,2022-03-04,Gift Card,,Female,New York,90210,Clothing,Inactive,2.0
TID000242,CUST8973,PROD273,STORE99,,208.74,0.0,2022-05-31,Gift Card,45.0,,,73301,Furniture,Expired,1.0
TID000243,CUST3536,PROD738,STORE57,1.0,114.76,10.0,2022-08-04,Debit Card,56.0,Male,California,,Groceries,,
TID000244,CUST4111,PROD615,STORE86,,9.01,0.0,2022-09-26,Debit Card,70.0,Female,New York,10001,Furniture,Active,3.0
TID000245,CUST5861,PROD915,STORE54,1.0,331.07,0.0,2022-09-09,Credit Card,,Male,Florida,10001,Furniture,Active,2.0
TID000246,CUST4566,PROD411,STORE61,5.0,390.07,15.0,2023-12-03,Debit Card,,Male,Texas,73301,Electronics,Expired,4.0
TID000247,CUST1958,PROD238,STORE66,5.0,78.54,15.0,2022-04-02,Gift Card,37.0,Female,California,90210,Clothing,Expired,4.0
TID000248,CUST9883,PROD745,STORE75,1.0,80.23,,2022-12-19,Gift Card,,Male,Florida,,Clothing,,1.0
TID000249,CUST1998,PROD394,STORE34,1.0,30.28,15.0,2023-04-12,Debit Card,,Female,Florida,73301,Clothing,Expired,3.0
TID000250,CUST6138,PROD186,STORE28,1.0,413.14,15.0,2022-12-14,Cash,44.0,Male,Florida,73301,Groceries,Active,1.0
TID000251,CUST1936,PROD845,STORE36,1.0,322.62,10.0,2023-09-27,Gift Card,,Female,,33101,,Expired,5.0
TID000252,CUST1821,PROD943,STORE82,4.0,205.04,5.0,2022-10-09,Cash,,Male,New York,33101,Electronics,,5.0
TID000253,CUST8811,PROD138,STORE99,2.0,466.99,0.0,2022-12-22,,45.0,Female,Texas,33101,Clothing,Expired,2.0
TID000254,CUST9238,PROD755,STORE93,5.0,445.28,0.0,2022-03-11,Cash,,Male,Texas,90210,Groceries,Active,2.0
TID000255,CUST9701,PROD584,STORE56,2.0,351.49,5.0,2022-03-28,Credit Card,,Female,California,10001,Groceries,Active,2.0
TID000256,CUST3579,PROD910,STORE85,2.0,356.01,10.0,2022-08-22,Debit Card,47.0,,Texas,90210,Groceries,,1.0
TID000257,CUST1931,PROD825,STORE34,3.0,431.25,20.0,2022-10-06,Gift Card,,,Florida,73301,Furniture,Active,2.0
TID000258,CUST9320,PROD404,STORE59,3.0,187.11,20.0,2022-08-03,Debit Card,36.0,Male,California,10001,Electronics,,2.0
TID000259,CUST2312,PROD845,STORE11,2.0,285.88,,2023-01-22,Debit Card,65.0,Male,,,Electronics,Expired,5.0
TID000260,CUST4044,PROD154,STORE24,2.0,205.62,10.0,2022-02-23,Gift Card,,Male,Florida,,Electronics,Active,3.0
TID000261,CUST2122,PROD235,STORE84,4.0,272.49,,2023-12-27,Gift Card,29.0,Female,Florida,33101,Electronics,,5.0
TID000262,CUST2113,PROD607,STORE46,3.0,241.13,0.0,2023-01-25,Credit Card,,Female,Florida,90210,Clothing,Expired,4.0
TID000263,CUST4853,PROD376,STORE21,3.0,20.63,0.0,2022-01-10,Gift Card,,Male,Texas,33101,Clothing,Inactive,2.0
TID000264,CUST7615,PROD118,STORE29,5.0,435.57,10.0,2023-05-14,Credit Card,,Male,Florida,33101,Groceries,Active,
TID000265,CUST2964,PROD791,STORE91,,72.04,5.0,2023-04-28,Credit Card,,Male,Florida,,Groceries,Active,5.0
TID000266,CUST5033,PROD763,STORE68,3.0,64.93,20.0,2023-12-23,Gift Card,,Male,Texas,,Groceries,,5.0
TID000267,CUST1651,PROD989,STORE13,1.0,234.29,20.0,2023-10-17,Cash,52.0,Male,Texas,73301,Electronics,Expired,3.0
TID000268,CUST2343,PROD544,STORE63,,123.29,5.0,2022-05-08,Gift Card,28.0,,Florida,90210,Electronics,,
TID000269,CUST7868,PROD584,STORE59,5.0,186.72,15.0,2022-07-31,Gift Card,27.0,,,,Furniture,Inactive,
TID000270,CUST9565,PROD900,STORE23,5.0,25.23,10.0,2022-03-12,Cash,67.0,,Texas,,Clothing,Active,
TID000271,CUST6183,PROD876,STORE81,,335.06,10.0,2022-08-22,,30.0,,,10001,Clothing,Active,
TID000272,CUST5272,PROD475,STORE51,,391.92,0.0,2022-03-23,Cash,66.0,Male,Texas,73301,Furniture,,5.0
TID000273,CUST4346,PROD618,STORE95,5.0,277.59,20.0,2022-09-16,Cash,,,New York,90210,Groceries,Expired,1.0
TID000274,CUST6147,PROD271,STORE39,1.0,260.8,,2022-07-25,Credit Card,60.0,Male,Texas,90210,,Active,4.0
TID000275,CUST4910,PROD538,STORE62,,86.51,10.0,2023-04-30,Credit Card,,Female,California,33101,Electronics,Active,2.0
TID000276,CUST5351,PROD564,STORE14,5.0,119.71,0.0,2023-03-20,Gift Card,37.0,Male,,73301,Groceries,Inactive,2.0
TID000277,CUST7484,PROD530,STORE77,4.0,426.58,0.0,2022-08-08,Credit Card,26.0,Male,California,90210,Groceries,Inactive,3.0
TID000278,CUST3144,PROD241,STORE73,5.0,310.76,,2022-05-09,Debit Card,61.0,,,73301,Electronics,Expired,5.0
TID000279,CUST5915,PROD480,STORE78,,9.34,20.0,2022-12-07,Cash,31.0,Male,California,,,Expired,3.0
TID000280,CUST8491,PROD682,STORE15,,368.2,15.0,2023-03-18,Gift Card,,Female,Texas,73301,Furniture,Active,2.0
TID000281,CUST6180,PROD102,STORE66,3.0,39.21,15.0,2022-08-18,Gift Card,,Female,New York,33101,Clothing,,5.0
TID000282,CUST2188,PROD962,STORE27,3.0,289.75,5.0,2022-08-16,,48.0,Female,New York,73301,,Inactive,
TID000283,CUST1152,PROD540,STORE10,1.0,348.63,10.0,2023-04-09,Credit Card,62.0,,Texas,10001,Clothing,,3.0
TID000284,CUST8508,PROD950,STORE95,4.0,453.17,0.0,2022-05-25,Gift Card,55.0,Female,Texas,10001,Electronics,Active,2.0
TID000285,CUST2638,PROD263,STORE27,5.0,278.14,,2023-11-01,Cash,,Female,California,,Groceries,Expired,1.0
TID000286,CUST2200,PROD114,STORE13,1.0,117.61,5.0,2022-12-05,,55.0,Female,New York,,Electronics,Inactive,1.0
TID000287,CUST9808,PROD962,STORE38,3.0,315.77,0.0,2023-09-20,,55.0,Male,Texas,73301,Clothing,Expired,5.0
TID000288,CUST4492,PROD140,STORE91,3.0,106.0,10.0,2022-06-28,Credit Card,,Female,Florida,73301,Groceries,Expired,5.0
TID000289,CUST9288,PROD350,STORE37,2.0,357.38,,2023-11-04,Credit Card,66.0,,,10001,Clothing,Inactive,2.0
TID000290,CUST5345,PROD823,STORE80,4.0,195.1,,2023-02-10,Credit Card,,Female,California,10001,Clothing,Active,3.0
TID000291,CUST3170,PROD514,STORE80,5.0,77.43,,2023-03-14,Debit Card,27.0,Female,New York,73301,,Active,2.0
TID000292,CUST6718,PROD295,STORE22,5.0,138.81,10.0,2023-04-10,Debit Card,25.0,,New York,90210,,Expired,3.0
TID000293,CUST2127,PROD924,STORE18,1.0,147.14,15.0,2022-12-29,Gift Card,,Female,,,Furniture,Inactive,1.0
TID000294,CUST5002,PROD620,STORE30,,386.45,10.0,2022-01-07,,,Female,California,73301,Groceries,Expired,1.0
TID000295,CUST7054,PROD778,STORE11,2.0,478.39,20.0,2022-07-28,Credit Card,,Female,California,10001,Electronics,Active,
TID000296,CUST5669,PROD465,STORE83,3.0,170.11,,2022-03-27,,,Male,California,,Clothing,Active,2.0
TID000297,CUST3584,PROD749,STORE89,3.0,208.72,15.0,2022-11-29,Gift Card,19.0,Female,,,Electronics,Expired,3.0
TID000298,CUST8179,PROD967,STORE64,5.0,185.64,20.0,2022-03-23,,25.0,Female,California,,,Active,
TID000299,CUST9900,PROD912,STORE60,,248.07,15.0,2022-01-12,Gift Card,61.0,,Florida,90210,Groceries,Inactive,3.0
TID000300,CUST5956,PROD929,STORE71,3.0,228.08,10.0,2022-08-15,Debit Card,,Male,California,10001,Clothing,Expired,4.0
TID000301,CUST9666,PROD513,STORE64,5.0,411.05,,2022-02-02,,,Male,,73301,Electronics,,4.0
TID000302,CUST1128,PROD914,STORE38,5.0,446.95,,2022-01-03,,45.0,Male,Texas,,Electronics,Inactive,3.0
TID000303,CUST5905,PROD368,STORE66,2.0,172.32,15.0,2023-05-19,Gift Card,,,Texas,10001,,Expired,1.0
TID000304,CUST2697,PROD521,STORE30,1.0,175.44,15.0,2023-02-27,Gift Card,24.0,,Florida,73301,Electronics,,1.0
TID000305,CUST3200,PROD846,STORE12,3.0,46.59,20.0,2023-03-29,Credit Card,54.0,,Texas,90210,Clothing,Expired,4.0
TID000306,CUST5333,PROD172,STORE35,5.0,242.49,10.0,2022-06-08,Cash,37.0,Female,New York,,Groceries,,1.0
TID000307,CUST2891,PROD389,STORE92,3.0,233.38,0.0,2022-02-18,Gift Card,,Female,New York,90210,Groceries,Active,2.0
TID000308,CUST2753,PROD687,STORE66,1.0,475.8,20.0,2022-02-12,Cash,43.0,Female,Florida,,Groceries,Active,
TID000309,CUST3546,PROD558,STORE38,5.0,276.98,5.0,2022-01-17,Debit Card,51.0,Male,Texas,73301,Electronics,,3.0
TID000310,CUST5462,PROD373,STORE47,1.0,230.41,,2023-04-21,Cash,31.0,Male,Florida,,,Active,3.0
TID000311,CUST5616,PROD422,STORE42,5.0,299.58,5.0,2022-07-18,Gift Card,36.0,,New York,10001,Groceries,Inactive,5.0
TID000312,CUST4450,PROD709,STORE74,1.0,96.91,20.0,2022-05-25,Debit Card,,Female,,33101,Electronics,Inactive,5.0
TID000313,CUST6617,PROD597,STORE38,1.0,26.23,20.0,2023-05-26,Cash,,,New York,33101,Clothing,Expired,5.0
TID000314,CUST4335,PROD761,STORE58,1.0,179.88,15.0,2022-06-27,Credit Card,27.0,Female,Florida,,Groceries,Inactive,5.0
TID000315,CUST5325,PROD700,STORE56,4.0,301.39,5.0,2022-08-31,,,Female,Texas,,Electronics,Expired,4.0
TID000316,CUST9280,PROD313,STORE63,5.0,462.49,5.0,2022-10-05,Credit Card,,Male,,73301,,Inactive,1.0
TID000317,CUST9004,PROD206,STORE71,3.0,460.3,15.0,2022-05-10,Credit Card,58.0,Female,,,Groceries,Expired,
TID000318,CUST5114,PROD635,STORE10,4.0,192.05,5.0,2023-12-06,Cash,33.0,,Texas,73301,Furniture,Expired,
TID000319,CUST1832,PROD322,STORE68,5.0,227.64,0.0,2022-01-26,Debit Card,39.0,Female,New York,,,Inactive,3.0
TID000320,CUST2512,PROD701,STORE91,5.0,161.1,0.0,2022-07-30,Credit Card,65.0,Female,New York,,Furniture,,4.0
TID000321,CUST7939,PROD815,STORE22,1.0,203.72,,2022-01-11,Credit Card,,,Texas,90210,Clothing,Active,5.0
TID000322,CUST5533,PROD888,STORE84,5.0,212.4,5.0,2023-09-26,Cash,57.0,Female,,73301,Electronics,Expired,
TID000323,CUST1722,PROD684,STORE90,5.0,252.68,20.0,2022-12-13,Cash,,Female,New York,90210,Electronics,,3.0
TID000324,CUST1058,PROD795,STORE99,,472.4,20.0,2023-10-16,Credit Card,,Male,Texas,33101,Clothing,Inactive,4.0
TID000325,CUST6464,PROD596,STORE10,2.0,251.73,5.0,2022-03-25,Gift Card,,,,33101,Furniture,,3.0
TID000326,CUST3143,PROD866,STORE54,2.0,342.05,,2022-05-17,Gift Card,20.0,Female,Texas,10001,Groceries,Expired,5.0
TID000327,CUST5291,PROD688,STORE61,2.0,214.01,20.0,2022-10-16,Cash,52.0,,Florida,10001,Clothing,Active,2.0
TID000328,CUST3647,PROD958,STORE94,1.0,349.57,20.0,2023-04-19,Cash,,Male,,,,,
TID000329,CUST8239,PROD654,STORE51,4.0,157.13,20.0,2022-09-18,,24.0,Male,New York,90210,Clothing,Inactive,1.0
TID000330,CUST8007,PROD825,STORE72,4.0,306.31,5.0,2022-03-31,Debit Card,,,,90210,,Inactive,2.0
TID000331,CUST1158,PROD384,STORE46,5.0,36.4,20.0,2023-11-11,Gift Card,47.0,Female,California,10001,Groceries,,2.0
TID000332,CUST2832,PROD962,STORE34,2.0,82.65,0.0,2022-07-08,Cash,30.0,Female,California,33101,Furniture,Active,5.0
TID000333,CUST2232,PROD712,STORE85,4.0,19.8,,2023-05-11,Debit Card,63.0,,,,,Active,5.0
TID000334,CUST3442,PROD908,STORE62,4.0,319.7,10.0,2022-12-12,,67.0,,Florida,10001,Furniture,Expired,4.0
TID000335,CUST9938,PROD179,STORE72,3.0,230.33,0.0,2023-12-21,Cash,,,Florida,,Groceries,,5.0
TID000336,CUST1590,PROD363,STORE71,1.0,320.66,15.0,2022-09-28,Cash,,Male,Texas,10001,Electronics,Active,5.0
TID000337,CUST7049,PROD713,STORE14,,16.57,20.0,2022-08-29,Gift Card,,Male,Florida,73301,Clothing,,4.0
TID000338,CUST3426,PROD823,STORE50,2.0,487.85,20.0,2023-02-13,Debit Card,62.0,Female,Florida,10001,Clothing,,3.0
TID000339,CUST8041,PROD618,STORE43,,226.51,5.0,2023-01-19,,,Male,Texas,10001,Electronics,Inactive,2.0
TID000340,CUST3088,PROD537,STORE60,1.0,37.15,15.0,2023-10-04,Debit Card,,,Texas,,Groceries,Active,
TID000341,CUST1685,PROD135,STORE67,4.0,17.8,15.0,2022-10-10,Gift Card,,Male,California,73301,Groceries,,5.0
TID000342,CUST6050,PROD703,STORE35,3.0,471.54,,2022-07-01,Cash,68.0,Female,California,33101,Clothing,Expired,3.0
TID000343,CUST6974,PROD857,STORE86,1.0,256.79,20.0,2023-02-19,,58.0,,Florida,33101,Clothing,Active,4.0
TID000344,CUST1653,PROD735,STORE41,3.0,445.97,15.0,2023-08-27,Debit Card,53.0,Female,Texas,10001,Clothing,Inactive,3.0
TID000345,CUST6862,PROD422,STORE19,5.0,76.68,0.0,2023-09-23,Credit Card,35.0,Female,Florida,33101,Clothing,,5.0
TID000346,CUST4441,PROD933,STORE60,5.0,101.2,20.0,2023-08-20,Debit Card,,Female,California,10001,Groceries,,
TID000347,CUST5088,PROD421,STORE42,5.0,473.71,15.0,2023-05-28,Cash,,Female,,33101,,,5.0
TID000348,CUST2684,PROD114,STORE86,1.0,338.25,5.0,2022-09-14,Credit Card,,Male,California,10001,Electronics,Inactive,1.0
TID000349,CUST6794,PROD987,STORE10,,256.63,5.0,2022-12-12,Credit Card,20.0,,Florida,90210,Furniture,Inactive,3.0
TID000350,CUST7658,PROD388,STORE85,4.0,283.76,20.0,2022-01-01,Credit Card,,Female,California,90210,Groceries,Expired,5.0
TID000351,CUST3532,PROD711,STORE53,3.0,404.18,10.0,2023-07-29,Gift Card,44.0,,Florida,,Clothing,Inactive,2.0
TID000352,CUST4878,PROD819,STORE44,1.0,452.0,15.0,2022-08-08,Debit Card,69.0,Male,,90210,Clothing,Expired,2.0
TID000353,CUST3662,PROD919,STORE64,5.0,468.82,,2023-04-24,Cash,53.0,Female,Texas,90210,Groceries,Inactive,1.0
TID000354,CUST3900,PROD777,STORE80,1.0,35.67,15.0,2022-09-12,Debit Card,,,,,Clothing,Expired,3.0
TID000355,CUST7755,PROD312,STORE93,1.0,273.48,10.0,2023-10-14,Cash,,Male,New York,73301,Furniture,Inactive,
TID000356,CUST1406,PROD246,STORE78,4.0,467.83,20.0,2023-10-13,Cash,,Female,New York,73301,Electronics,,2.0
TID000357,CUST3938,PROD943,STORE73,4.0,484.57,10.0,2023-11-08,,29.0,Female,Florida,,Groceries,Inactive,
TID000358,CUST6442,PROD526,STORE40,1.0,145.89,20.0,2023-03-30,Debit Card,65.0,Female,Florida,,Furniture,Inactive,4.0
TID000359,CUST7745,PROD893,STORE94,1.0,153.86,5.0,2023-03-11,Gift Card,,,Texas,73301,Clothing,,
TID000360,CUST5065,PROD993,STORE16,5.0,319.67,0.0,2023-09-27,Debit Card,,Female,California,73301,Groceries,Expired,1.0
TID000361,CUST5371,PROD546,STORE55,1.0,158.86,20.0,2023-07-20,Gift Card,19.0,,California,,Furniture,Inactive,5.0
TID000362,CUST3608,PROD403,STORE76,4.0,344.86,15.0,2023-07-31,Credit Card,,,,10001,Electronics,Inactive,2.0
TID000363,CUST2771,PROD321,STORE74,5.0,416.18,,2022-12-23,Credit Card,,,California,10001,Groceries,,5.0
TID000364,CUST7267,PROD230,STORE64,4.0,134.76,10.0,2023-03-14,Cash,44.0,Female,California,10001,,Expired,1.0
TID000365,CUST1634,PROD234,STORE78,3.0,351.32,5.0,2022-01-21,Debit Card,70.0,,California,33101,Groceries,Inactive,5.0
TID000366,CUST8711,PROD863,STORE25,1.0,94.24,15.0,2023-08-08,,35.0,Male,,,Electronics,Expired,3.0
TID000367,CUST4644,PROD327,STORE17,1.0,497.67,5.0,2022-07-04,Debit Card,67.0,Male,Texas,73301,Furniture,Active,5.0
TID000368,CUST4269,PROD704,STORE30,3.0,91.38,15.0,2022-10-31,Gift Card,39.0,,New York,73301,Groceries,Active,3.0
TID000369,CUST8541,PROD363,STORE52,5.0,76.51,0.0,2023-05-26,Cash,31.0,,California,10001,Furniture,,5.0
TID000370,CUST6728,PROD490,STORE37,2.0,208.53,10.0,2022-09-28,Gift Card,32.0,Female,California,,Furniture,Expired,
TID000371,CUST6000,PROD203,STORE22,1.0,476.86,0.0,2022-02-11,Cash,41.0,Male,Texas,,,Expired,3.0
TID000372,CUST4728,PROD233,STORE27,5.0,215.12,,2022-04-20,Credit Card,,,,33101,Electronics,,1.0
TID000373,CUST4652,PROD203,STORE85,4.0,311.97,,2022-01-23,Gift Card,29.0,Female,California,90210,Electronics,Active,5.0
TID000374,CUST1387,PROD260,STORE32,3.0,128.58,15.0,2022-02-26,Gift Card,21.0,,Florida,,,Inactive,2.0
TID000375,CUST4164,PROD835,STORE64,2.0,280.35,5.0,2022-10-10,,68.0,Female,New York,,Clothing,,1.0
TID000376,CUST7528,PROD661,STORE63,,393.16,5.0,2022-07-05,Cash,61.0,Male,California,10001,Electronics,Inactive,3.0
TID000377,CUST6378,PROD699,STORE26,4.0,64.32,5.0,2022-06-20,Credit Card,22.0,Female,Texas,,,Expired,4.0
TID000378,CUST5564,PROD820,STORE50,3.0,357.39,20.0,2022-01-02,Gift Card,,Female,Texas,33101,Groceries,Expired,1.0
TID000379,CUST2137,PROD646,STORE44,5.0,372.21,5.0,2022-05-26,Credit Card,,Male,New York,33101,Furniture,Active,5.0
TID000380,CUST5573,PROD924,STORE73,3.0,314.01,0.0,2022-05-03,Debit Card,,,Florida,90210,,,1.0
TID000381,CUST6753,PROD766,STORE75,3.0,412.48,10.0,2022-12-12,Credit Card,50.0,Female,California,90210,,Expired,3.0
TID000382,CUST9346,PROD176,STORE16,,345.34,20.0,2023-06-10,Gift Card,21.0,Male,California,90210,Groceries,Active,4.0
TID000383,CUST7548,PROD776,STORE97,3.0,281.41,15.0,2023-01-16,Cash,,,Florida,,Furniture,Active,5.0
TID000384,CUST9785,PROD987,STORE14,,218.14,15.0,2022-09-04,Cash,,,,73301,,Active,2.0
TID000385,CUST6425,PROD206,STORE82,5.0,260.98,20.0,2023-02-26,Cash,,Male,Florida,90210,Clothing,Active,4.0
TID000386,CUST1452,PROD437,STORE51,2.0,76.05,5.0,2022-12-07,Gift Card,,Male,Texas,,Groceries,Expired,1.0
TID000387,CUST2889,PROD730,STORE76,5.0,400.23,20.0,2022-09-25,Debit Card,29.0,Male,Florida,10001,Electronics,Active,5.0
TID000388,CUST5279,PROD395,STORE16,2.0,331.53,20.0,2022-09-15,Cash,61.0,,New York,,,Inactive,5.0
TID000389,CUST3925,PROD675,STORE49,1.0,206.25,10.0,2022-08-04,Cash,,,Florida,10001,Groceries,Expired,
TID000390,CUST5349,PROD447,STORE11,5.0,164.94,5.0,2022-12-06,Cash,32.0,Male,Florida,,Groceries,Inactive,3.0
TID000391,CUST1626,PROD333,STORE21,3.0,361.11,15.0,2023-08-09,Debit Card,64.0,,New York,,Groceries,Inactive,3.0
TID000392,CUST2776,PROD357,STORE47,,208.91,,2022-06-13,,,Male,New York,73301,Groceries,Active,
TID000393,CUST8119,PROD116,STORE59,4.0,188.58,20.0,2023-09-19,Cash,32.0,,New York,33101,Groceries,Expired,2.0
TID000394,CUST6663,PROD104,STORE25,4.0,148.91,5.0,2023-01-20,Debit Card,50.0,Male,Texas,,Groceries,Inactive,3.0
TID000395,CUST6139,PROD816,STORE50,,445.12,20.0,2023-01-03,Debit Card,,Female,New York,33101,Furniture,Inactive,5.0
TID000396,CUST8149,PROD174,STORE87,,201.65,,2022-08-30,Gift Card,,Male,,33101,Furniture,Expired,5.0
TID000397,CUST9379,PROD286,STORE69,3.0,227.7,0.0,2023-09-30,,37.0,,Florida,,Electronics,Expired,4.0
TID000398,CUST2894,PROD801,STORE11,3.0,238.8,10.0,2023-03-25,Debit Card,,Male,Texas,73301,,Expired,1.0
TID000399,CUST7311,PROD561,STORE15,5.0,322.57,20.0,2023-03-06,Cash,37.0,Male,New York,,Furniture,Inactive,4.0
TID000400,CUST4114,PROD547,STORE13,2.0,267.05,,2022-10-30,Credit Card,,,Texas,73301,Electronics,Active,5.0
TID000401,CUST5173,PROD859,STORE19,3.0,170.38,15.0,2022-05-25,,48.0,Female,,73301,Electronics,Expired,1.0
TID000402,CUST1727,PROD815,STORE84,4.0,363.27,5.0,2022-05-24,Cash,48.0,,New York,33101,Clothing,Expired,2.0
TID000403,CUST8144,PROD996,STORE95,5.0,463.25,5.0,2023-11-17,Gift Card,20.0,,California,73301,,Active,4.0
TID000404,CUST1027,PROD267,STORE17,1.0,446.73,,2022-08-16,Credit Card,22.0,Female,California,73301,Electronics,Expired,2.0
TID000405,CUST9518,PROD240,STORE14,2.0,454.71,10.0,2022-10-09,Gift Card,,Female,California,73301,Electronics,Active,3.0
TID000406,CUST9821,PROD297,STORE67,4.0,386.17,,2022-04-16,Gift Card,,Female,California,10001,Electronics,Expired,3.0
TID000407,CUST4228,PROD936,STORE36,5.0,312.09,0.0,2023-11-20,Debit Card,,,Texas,90210,Furniture,Active,2.0
TID000408,CUST6967,PROD705,STORE76,5.0,243.31,,2023-05-19,Cash,58.0,Female,Texas,73301,Groceries,Expired,2.0
TID000409,CUST8066,PROD643,STORE74,5.0,69.81,,2022-09-22,,33.0,Male,Florida,90210,Groceries,,5.0
TID000410,CUST2146,PROD820,STORE50,,359.34,5.0,2022-07-16,,,,,73301,Furniture,Expired,5.0
TID000411,CUST6409,PROD411,STORE42,1.0,449.38,0.0,2023-08-03,Cash,25.0,Female,Florida,33101,,Active,5.0
TID000412,CUST6143,PROD609,STORE60,1.0,267.43,15.0,2023-04-15,,,,California,,Furniture,Active,
TID000413,CUST3041,PROD407,STORE66,4.0,224.61,10.0,2022-05-01,Cash,,,,,Electronics,Active,5.0
TID000414,CUST5920,PROD276,STORE39,,464.34,,2022-05-01,Credit Card,,,Texas,73301,Groceries,Active,4.0
TID000415,CUST9308,PROD946,STORE90,,103.51,15.0,2023-03-24,Gift Card,25.0,Male,New York,73301,Electronics,Active,4.0
TID000416,CUST6067,PROD752,STORE49,,241.76,15.0,2023-11-28,Debit Card,35.0,Female,,73301,Furniture,Active,3.0
TID000417,CUST7691,PROD265,STORE73,5.0,270.95,,2022-03-14,,,Female,Texas,90210,Electronics,,5.0
TID000418,CUST6344,PROD449,STORE46,4.0,230.62,15.0,2022-04-18,Credit Card,41.0,,,90210,Electronics,,3.0
TID000419,CUST7592,PROD507,STORE41,,475.6,0.0,2022-11-01,Cash,41.0,Male,New York,33101,Groceries,Active,2.0
TID000420,CUST5844,PROD832,STORE61,,80.61,20.0,2022-07-23,Credit Card,,Female,New York,33101,Electronics,,2.0
TID000421,CUST3085,PROD572,STORE83,,208.82,5.0,2022-07-28,Gift Card,64.0,Female,New York,90210,Clothing,Inactive,3.0
TID000422,CUST4143,PROD864,STORE39,2.0,388.54,10.0,2023-12-28,Credit Card,,Female,California,,Clothing,Expired,
